,id,query,road,house_number,neighbourhood,city,county,state
11620,1069000070,"47.6453,-122.41",West Viewmont Way West,2807,Carleton Park,Seattle,King County,Washington
11621,1972201550,"47.6522,-122.348",Fremont Way North,,,Seattle,King County,Washington
11622,5469000140,"47.7456,-122.336",Burke Avenue North,16114,Meridian Park,Shoreline,King County,Washington
11623,7871500685,"47.6402,-122.371",Westview Drive West,2425,Interbay,Seattle,King County,Washington
11624,7214820200,"47.7584,-122.143",Northeast 181st Street,14751,,,King County,Washington
11625,6072300800,"47.5569,-122.172",Southeast 51st Street,12589,,Bellevue,King County,Washington
11626,6817801040,"47.634,-122.033",Northeast 26th Place,22986,,,King County,Washington
11627,6117500160,"47.438,-122.349",Marine View Drive Southwest,18160,,,King County,Washington
11628,5100401516,"47.6929,-122.318",Roosevelt Way Northeast,8829,,Seattle,King County,Washington
11629,6751100125,"47.5897,-122.136",Southeast 23rd Street,15319,,Bellevue,King County,Washington
11630,2771602420,"47.6381,-122.375",14th Avenue West,2046,Interbay,Seattle,King County,Washington
11631,3585900045,"47.7606,-122.37",Northwest Ridgefield Road,18200,,Shoreline,King County,Washington
11632,2492200055,"47.5354,-122.378",Southwest Webster Street,3529,High Point,Seattle,King County,Washington
11633,461004730,"47.6805,-122.369",10th Avenue Northwest,7030,Whittier Heights,Seattle,King County,Washington
11634,4038000055,"47.6131,-122.123",Northeast 3rd Place,16252,,Bellevue,King County,Washington
11635,4338800685,"47.4791,-122.347",10th Avenue Southwest,13730,,,King County,Washington
11636,2215901230,"47.3539,-122.054",215th Place Southeast,27700,Eastwood Forest,,King County,Washington
11637,2730000270,"47.2883,-122.272",South 349th Street,4831,,,King County,Washington
11638,2397100560,"47.6387,-122.363",5th Avenue West,2128,,Seattle,King County,Washington
11639,5100403754,"47.696,-122.319",Northeast 92nd Street,828,,Seattle,King County,Washington
11640,5634500891,"47.7486,-122.249",Northeast 166th Court,6809,,,King County,Washington
11641,3834000004,"47.7298,-122.286",Northeast 140th Street,3923,Cedar Park,Seattle,King County,Washington
11642,5569700075,"47.5739,-122.069",202nd Place Southeast,3909,,,King County,Washington
11643,476000338,"47.6705,-122.39",26th Avenue Northwest,5702,Sunset Hill,Seattle,King County,Washington
11644,3299610260,"47.5635,-122.032",Southeast 45th Court,23094,,,King County,Washington
11645,4441300075,"47.6928,-122.399",Golden Gardens Drive Northwest,8720,Loyal Heights,Seattle,King County,Washington
11646,1796200140,"47.3516,-122.119",Southeast 279th Place,16624,,,King County,Washington
11647,5029451230,"47.2927,-122.369",Southwest 344th Place,2711,,,King County,Washington
11648,2523039282,"47.4594,-122.359",20th Avenue Southwest,16010,Gregory Heights,,King County,Washington
11649,3629971290,"47.5526,-121.994",Northeast Mulberry Street,3001,,,King County,Washington
11650,8078350520,"47.5723,-122.021",Southeast 40th Place,23850,,,King County,Washington
11651,3395380200,"47.4606,-122.283",South 159th Lane,4037,,,King County,Washington
11652,1687910200,"47.561,-122.126",Southeast 47th Lane,16079,,Bellevue,King County,Washington
11653,3818700016,"47.7647,-122.263",Northeast 188th Place,6133,,,King County,Washington
11654,9842300036,"47.5301,-122.381",Southwest Southern Street,3738,High Point,Seattle,King County,Washington
11655,4206901550,"47.6557,-122.327",2nd Avenue Northeast,4003,,Seattle,King County,Washington
11656,3878900681,"47.5078,-122.251",66th Avenue South,10410,Rainier Beach,Seattle,King County,Washington
11657,2195700270,"47.7377,-122.101",179th Avenue Northeast,15359,,,King County,Washington
11658,2824059128,"47.5421,-122.172",127th Place Southeast,6701,,Bellevue,King County,Washington
11659,7635801370,"47.4695,-122.366",Southwest 149th Place,2619,Seahurst,,King County,Washington
11660,1775910270,"47.7452,-122.101",178th Place Northeast,16228,,,King County,Washington
11661,5245400030,"47.4258,-122.327",South 198th Street,620,North Hill,,King County,Washington
11662,2600400030,"47.6481,-122.125",Northeast 42nd Court,,,,King County,Washington
11663,3860900111,"47.5945,-122.201",104th Avenue Southeast,1880,,Bellevue,King County,Washington
11664,9558800030,"47.4351,-122.335",Occidental Avenue South,18719,,,King County,Washington
11665,255000270,"47.7477,-122.171",126th Avenue Northeast,,,,King County,Washington
11666,3526039074,"47.6952,-122.39",Northwest 91st Street,2606,,Seattle,King County,Washington
11667,4083304355,"47.6529,-122.334",Meridian Avenue North,3731,,Seattle,King County,Washington
11668,6840701610,"47.6018,-122.299",26th Avenue,100,,Seattle,King County,Washington
11669,2212200270,"47.3915,-122.188",Southeast 234th Place,11503,,,King County,Washington
11670,2203500140,"47.5704,-122.141",150th Avenue Southeast,,,Bellevue,King County,Washington
11671,9353301070,"47.4922,-122.134",155th Avenue Southeast,12266,Willowbrook,,King County,Washington
11672,1326059185,"47.7432,-122.112",Northeast 159th Place,16999,,,King County,Washington
11673,46100350,"47.5665,-122.21",Ferncroft Road,4421,,,King County,Washington
11674,7987400316,"47.5732,-122.372",31st Avenue Southwest,3318,,Seattle,King County,Washington
11675,3971702325,"47.7651,-122.323",I 5,,,Shoreline,King County,Washington
11676,7419500200,"47.6898,-122.189",114th Avenue Northeast,10001,,,King County,Washington
11677,923049468,"47.4892,-122.306",21st Avenue South,12718,,,King County,Washington
11678,5589300435,"47.7522,-122.307",Northeast 170th Street,1850,North City,Shoreline,King County,Washington
11679,3303990030,"47.522,-122.149",Southeast 89th Place,14437,,,King County,Washington
11680,2926069083,"47.715,-122.065",206th Avenue Northeast,12801,,,King County,Washington
11681,3622059157,"47.3468,-122.11",Southeast Covington Sawyer Road,17427,,,King County,Washington
11682,5466350160,"47.3904,-122.165",Southeast 236th Place,13202,Meridian Forest,,King County,Washington
11683,4174600262,"47.5571,-122.299",26th Avenue South,5000,,Seattle,King County,Washington
11684,9477940390,"47.4905,-122.14",Pasco Place Northeast,511,Windwood,,King County,Washington
11685,1126069045,"47.7506,-122.012",246th Avenue Northeast,16575,,,King County,Washington
11686,6096500105,"47.6313,-122.344",Comstock Street,620,,Seattle,King County,Washington
11687,2923069037,"47.4446,-122.074",Renton Maple Valley Road Southeast,17461,,,King County,Washington
11688,5649300160,"47.7112,-122.098",Northeast 125th Street,18121,,,King County,Washington
11689,3121059036,"47.2592,-122.228",A Street Southeast,5490,,,King County,Washington
11690,6136900045,"47.7576,-122.318",11th Avenue Northeast,17717,North City,Shoreline,King County,Washington
11691,2426039247,"47.7274,-122.357",Greenwood Avenue North,13435,,Seattle,King County,Washington
11692,8818400340,"47.6628,-122.326",Thackeray Place Northeast,4546,Meridian,Seattle,King County,Washington
11693,7429000240,"47.3979,-122.212",96th Place South,22808,,,King County,Washington
11694,3888100030,"47.6876,-122.168",130th Avenue Northeast,9709,,,King County,Washington
11695,5699000070,"47.5933,-122.292",South Norman Street,3115,,Seattle,King County,Washington
11696,8731982470,"47.3191,-122.385",41st Avenue Southwest,31510,Twin Lakes,,King County,Washington
11697,6899990200,"47.7533,-122.205",102nd Avenue Northeast,17325,,,King County,Washington
11698,4154300505,"47.5609,-122.279",43rd Avenue South,4630,Columbia,Seattle,King County,Washington
11699,9268710140,"47.3081,-122.329",4th Lane South,32910,,,King County,Washington
11700,9290860140,"47.5108,-122.193",Northeast 21st Street,1900,Kennydale,,King County,Washington
11701,5708500270,"47.5755,-122.388",44th Avenue Southwest,3200,Admiral,Seattle,King County,Washington
11702,16000200,"47.311,-122.21",Pike Street Northeast,229,,,King County,Washington
11703,1352300520,"47.4881,-122.199",Meadow Avenue North,350,North Renton,,King County,Washington
11704,5207200160,"47.6955,-122.275",49th Avenue Northeast,9225,Lavilla,Seattle,King County,Washington
11705,9284800844,"47.553,-122.37",29th Avenue Southwest,5445,,Seattle,King County,Washington
11706,5602000105,"47.2048,-121.999",Harding Street,1456,,,King County,Washington
11707,3585220340,"47.6933,-122.116",168th Avenue Northeast,10415,Education Hill,,King County,Washington
11708,220069083,"47.2458,-122.002",254th Avenue Southeast,39612,,,King County,Washington
11709,5104531290,"47.353,-122.002",254th Way Southeast,27760,,,King County,Washington
11710,8125200273,"47.4482,-122.269",South 173rd Lane,5128,,,King County,Washington
11711,3176600105,"47.6741,-122.271",52nd Avenue Northeast,6202,View Ridge,Seattle,King County,Washington
11712,6821101275,"47.6531,-122.401",34th Avenue West,3629,Lawton Park,Seattle,King County,Washington
11713,5379802090,"47.4548,-122.29",South 166th Street,3240,,,King County,Washington
11714,3211240320,"47.3099,-122.116",Southeast 325th Place,16915,,,King County,Washington
11715,486000520,"47.6792,-122.404",36th Avenue Northwest,6827,Sunset Hill,Seattle,King County,Washington
11716,705710640,"47.3798,-122.025",Southeast 248th Street,23711,Belmont Woods,,King County,Washington
11717,2185000685,"47.5292,-122.316",South Rose Street,1236,South Park,Seattle,King County,Washington
11718,7518502030,"47.6767,-122.38",18th Avenue Northwest,6526,Whittier Heights,Seattle,King County,Washington
11719,4078300024,"47.7081,-122.276",Lakeside Avenue Northeast,10706,,Seattle,King County,Washington
11720,6071400710,"47.553,-122.174",125th Avenue Southeast,5586,,Bellevue,King County,Washington
11721,4136950200,"47.2624,-122.221",Francis Court Southeast,5130,,,King County,Washington
11722,9527300200,"47.7751,-122.168",Northeast 203rd Street,12939,,,King County,Washington
11723,6071000310,"47.56,-122.181",Southeast 49th Place,11832,,Bellevue,King County,Washington
11724,9183702220,"47.3745,-122.224",East Hemlock Street,817,,,King County,Washington
11725,369000045,"47.657,-122.393",West Elmore Place,2803,Lawton Park,Seattle,King County,Washington
11726,2826049117,"47.7137,-122.307",Northeast 117th Street,2003,,Seattle,King County,Washington
11727,811000055,"47.6314,-122.353",2nd Avenue North,1409,,Seattle,King County,Washington
11728,7154200070,"47.7764,-122.385",21st Place Northwest,20230,,Shoreline,King County,Washington
11729,2303900045,"47.7282,-122.372",Northwest Elford Drive,1249,,Seattle,King County,Washington
11730,1254200045,"47.6806,-122.388",24th Avenue Northwest,7039,Loyal Heights,Seattle,King County,Washington
11731,8731730710,"47.39,-122.166",Southeast 236th Place,13119,Meridian Forest,,King County,Washington
11732,9528104109,"47.6776,-122.324",Northeast Ravenna Boulevard,443,Meridian,Seattle,King County,Washington
11733,3298700012,"47.5245,-122.354",15th Avenue Southwest,8809,Highland Park,Seattle,King County,Washington
11734,7967700570,"47.3593,-122.289",35th Avenue South,27019,Star Lake,,King County,Washington
11735,1402200140,"47.4379,-122.146",Southeast 183rd Street,14605,,,King County,Washington
11736,3797300140,"47.1928,-122.01",Wynalda Drive,3127,,,King County,Washington
11737,2481200140,"47.5695,-121.902",,,,,King County,Washington
11738,3582900310,"47.7439,-122.262",61st Lane Northeast,15737,,,King County,Washington
11739,1352300990,"47.4865,-122.197",North 3rd Street,1525,North Renton,,King County,Washington
11740,1525059074,"47.6488,-122.153",140th Avenue Northeast,4202,,Bellevue,King County,Washington
11741,3876000710,"47.7243,-122.185",118th Avenue Northeast,,,,King County,Washington
11742,1994200260,"47.6883,-122.335",Burke Avenue North,8044,,Seattle,King County,Washington
11743,1121000058,"47.5412,-122.377",35th Avenue Southwest,6757,High Point,Seattle,King County,Washington
11744,1407300012,"47.6181,-122.302",23rd Avenue,1810,,Seattle,King County,Washington
11745,1565930070,"47.386,-122.047",Southeast 240th Place,22025,Chincquapin Junction,,King County,Washington
11746,3574900030,"47.733,-122.225",Northeast 144th Court,8752,Simonds Estates,,King County,Washington
11747,5100401441,"47.6929,-122.321",Northeast 89th Street,549,,Seattle,King County,Washington
11748,3629940160,"47.5457,-121.991",Northeast Harrison Street,3209,,,King County,Washington
11749,7715800390,"47.6273,-122.059",Sahalee Drive West,2253,,,King County,Washington
11750,1682000160,"47.312,-122.183",Southeast 323rd Place,11831,,,King County,Washington
11751,952007055,"47.5627,-122.383",40th Avenue Southwest,4503,Morgan Junction,Seattle,King County,Washington
11752,3790700070,"47.3585,-122.191",Southeast 271st Street,11220,Erin Glade,,King County,Washington
11753,3134100023,"47.6406,-122.101",West Lake Sammamish Parkway Northeast,3444,,,King County,Washington
11754,1862400292,"47.6966,-122.368",Northwest 92nd Street,854,Crown Hill,Seattle,King County,Washington
11755,4123800270,"47.3784,-122.046",Southeast 250th Street,22105,Lake Wilderness Country Club,,King County,Washington
11756,3448700070,"47.4891,-122.149",Northeast 4th Place,5212,,,King County,Washington
11757,9133600135,"47.4874,-122.223",Stevens Avenue Northwest,360,,,King County,Washington
11758,6163901913,"47.7508,-122.322",8th Avenue Northeast,16815,North City,Shoreline,King County,Washington
11759,1446403305,"47.4882,-122.325",7th Avenue South,12807,,,King County,Washington
11760,59000445,"47.5785,-122.402",Southwest Admiral Way,5340,Admiral,Seattle,King County,Washington
11761,7510700030,"47.621,-122.03",232nd Place Northeast,1391,,,King County,Washington
11762,1722059222,"47.394,-122.202",104th Avenue Southeast,23204,,,King County,Washington
11763,8127700132,"47.6423,-122.394",29th Avenue West,2538,Lawton Park,Seattle,King County,Washington
11764,1774000030,"47.7476,-122.087",Northeast 165th Street,18874,,,King County,Washington
11765,4058800135,"47.5049,-122.239",South Mission Drive,7618,Bryn Mawr,Seattle,King County,Washington
11766,8682281600,"47.709,-122.017",Adair Creek Way Northeast,12599,,,King County,Washington
11767,8562740520,"47.5366,-122.067",Wilderness Park Drive Northwest,528,,,King County,Washington
11768,3982700125,"47.6893,-122.197",17th Avenue,608,,,King County,Washington
11769,1120069036,"47.2377,-122.016",244th Avenue Southeast,40520,,,King County,Washington
11770,3592500800,"47.6341,-122.304",22nd Avenue East,1627,,Seattle,King County,Washington
11771,7905200310,"47.5693,-122.391",46th Avenue Southwest,3831,,Seattle,King County,Washington
11772,7577700136,"47.5696,-122.386",42nd Avenue Southwest,3819,Admiral,Seattle,King County,Washington
11773,2629600016,"47.6981,-122.286",Northeast 96th Street,3843,,Seattle,King County,Washington
11774,9262800002,"47.3182,-122.271",51st Avenue South,31620,,,King County,Washington
11775,2892700041,"47.4499,-122.189",114th Avenue Southeast,17013,,,King County,Washington
11776,2892700041,"47.4499,-122.189",114th Avenue Southeast,17013,,,King County,Washington
11777,4136950070,"47.2625,-122.221",Francis Court Southeast,5120,,,King County,Washington
11778,2354300550,"47.5294,-122.033",2nd Avenue Southeast,79,,,King County,Washington
11779,7740100260,"47.748,-122.288",37th Avenue Northeast,16256,,,King County,Washington
11780,6163901352,"47.7562,-122.318",Northeast Serpentine Place,1065,North City,Shoreline,King County,Washington
11781,2025700200,"47.3482,-122.037",Southeast 283rd Street,22904,Diamond Hills,,King County,Washington
11782,1775801090,"47.7415,-122.096",Northeast 156th Street,18190,,,King County,Washington
